participant_id,distribution_type,distribution_name,engagement_id,engagement_started_PDT,engagement_completed_PDT,engagement_participation_status,BrokerPanelId,Q1_province,Q1a_urban_rural,Q2_canadian_tenure,Q3_generation,Q4_identity_top3_1,Q4_identity_top3_2,Q4_identity_top3_3,Q4_identity_top3_4,Q4_identity_top3_5,Q4_identity_top3_6,Q4_identity_top3_7,Q4_identity_top3_8,Q4_Other,Q4_Other_sentiment,Q4_Other_sentiment_percentage,Q5_identity_connection,Q5b_identity_connection_why,Q5b_Video_transcription,Q5b_Video_sentiment,Q5b_Video_sentiment_percentage,Q5b_Text,Q5b_Text_sentiment,Q5b_Text_sentiment_percentage,Q6_oneword,Q6_Video_transcription,Q6_Video_sentiment,Q6_Video_sentiment_percentage,Q6_Text,Q6_Text_sentiment,Q6_Text_sentiment_percentage,Q7_values_1,Q7_values_2,Q7_values_3,Q7_values_4,Q7_values_5,Q7_values_6,Q7_values_7,Q7_values_8,Q7_Other,Q7_Other_sentiment,Q7_Other_sentiment_percentage,Q8_onesentance,Q8_Video_transcription,Q8_Video_sentiment,Q8_Video_sentiment_percentage,Q8_Text,Q8_Text_sentiment,Q8_Text_sentiment_percentage,Q9_divisions_1,Q9_divisions_2,Q9_divisions_3,Q9_divisions_4,Q9_divisions_5,Q9_divisions_6,Q9_divisions_7,Q9_divisions_other,Q9_divisions_other_sentiment,Q9_divisions_other_sentiment_percentage,Q10_Connection_building_1,Q10_Connection_building_2,Q10_Connection_building_3,Q10_Connection_building_4,Q10_Connection_building_5,Q10_Connection_building_6,Q10_Connection_building_7,Q10_Other,Q10_Other_sentiment,Q10_Other_sentiment_percentage,Q11_cover_tailgate,Q11_video_transcription,Q11_video_sentiment,Q11_video_sentiment_percentage,Q11_Text,Q11_Text_sentiment,Q11_Text_sentiment_percentage,Q12_Future_hope,Q12_Future_hope_sentiment,Q12_Future_hope_sentiment_percentage,Q13_Future_fear,Q13_Future_fear_sentiment,Q13_Future_fear_sentiment_percentage,Q14_video_consent
cb3d1260-6c74-4414-b067-b8bfa174ad1b,Link,ARF,8526f89d-1d66-4674-ba04-3c0e152a2265,2025-05-05 16:18:15,2025-05-05 16:31:05,Completed,323114,Ontario,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),,,,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,I’m very patriotic. I love Canada for everything it stands for.,POSITIVE,0.9844396114,I'll type my answer instead📱,,,,Politics,NEUTRAL,0.991561234,,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,Not become American.,NEGATIVE,0.5886713266,,,,Generational perspectives,Economic inequality,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,A welcoming country.,NEUTRAL,0.5533306599,Equality,NEUTRAL,0.6726326346,Too many being left behind,NEGATIVE,0.9518973827,
6384e38c-a376-47e3-a168-73ac17100395,Link,ARF,d4a66028-3967-4614-ad2d-74c15a563f84,2025-05-05 16:18:24,2025-05-05 16:23:23,Completed,101372,Nova Scotia,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,,Regional landscape and place,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,I was born in Canada.  My father fought in WW11 and was wounded for the freedom we enjoy today.,MIXED,0.3069475293,I'll type my answer instead📱,,,,freedom,NEUTRAL,0.6496910453,,,,,Environmental regeneration,,,,,,,I'll type my answer instead📱,,,,To reduce taxes and the cost of living so we don't have to suffer,POSITIVE,0.9905642271,,,Urban/rural disconnection,,,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Stay safe,POSITIVE,0.8583650589,family values,NEUTRAL,0.6953907609,lost family values,NEGATIVE,0.9865931869,
8bc67c68-ec68-45ac-8150-c967044cb627,Link,ARF,6b77df6d-824f-4335-b05a-9320cec2e161,2025-05-05 16:22:40,2025-05-05 16:31:38,Completed,529902,New Brunswick,Suburban (residential area near a city),All my life,Gen X (born ~1965–1980),,,Regional landscape and place,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,The last time I remember being proud of being a Canadian was during one of the last Tragically Hip concerts which was broadcast on CBC and approx. 1/3 of all Canadians watched it and that was only 10 years ago.  I feel like that is a different world and Canada then where we are now.,POSITIVE,0.5769920349,I'll type my answer instead📱,,,,Complicated,NEGATIVE,0.9138664007,,Freedom and autonomy,,,,Technological innovation and adaptation,,Other,Innovation,NEUTRAL,0.8524464369,I'll type my answer instead📱,,,,Done away with DEI.  Done away with waste.  Crack down on immigration.  Crack down on crime.,NEGATIVE,0.8336132169,,,,,Economic inequality,Cultural misunderstanding,,,,,,,Cultural celebration and exchange,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,A country once celebrated for kindness and kinsmanship has turned into a nation with no identity,NEGATIVE,0.3750222325,Populism,NEUTRAL,0.8982059956,Neo-Liberlism,NEUTRAL,0.9145220518,
fd4a8ad5-24a5-4d30-a4c6-7e2814547b32,Link,ARF,79f2e9e1-5191-41ee-9f89-30a7b5e6430b,2025-05-05 16:29:24,2025-05-05 16:36:57,Completed,84889,New Brunswick,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),,,,Community relationships and networks,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,I was born in Canada and feel a deep connection to my Country,POSITIVE,0.9813784361,I'll type my answer instead📱,,,,Freedom,NEUTRAL,0.6831740141,Equitable systems,Freedom and autonomy,,Indigenous reconciliation and rights,,,,,,,,I'll type my answer instead📱,,,,By keeping our heritage,NEUTRAL,0.9431672692,,Political polarization,,,,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,Not sure,NEUTRAL,0.592210114,Stay as one Country,POSITIVE,0.4878280461,Separation,NEUTRAL,0.9575356841,
8fc95f2f-616e-43f3-a69d-1730aad1b891,Link,ARF,761fcf44-c07c-4598-8f87-332628783a4b,2025-05-05 16:32:45,2025-05-05 16:44:29,Completed,142399,Ontario,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),,,Regional landscape and place,Community relationships and networks,Work and creative contributions,,,,,,,Very connected,I'll type my answer instead📱,,,,"Though I’m not a fan of hockey, I feel that Canada has a great landscape to explore. Our multi cultural population has allowed me to meet some great people I never would have in a segregated world. Even though some don’t agree I love that Canada is trying to roll back our impact on the environment. ",POSITIVE,0.6616262197,I'll type my answer instead📱,,,,Friendly,NEUTRAL,0.6383116841,,,,,Environmental regeneration,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Made trade with the USA a bare minimum.,NEUTRAL,0.5584537387,,Political polarization,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,No idea what it would say. Kind of a lame question,NEGATIVE,0.9177364111,Prosperity,NEUTRAL,0.9701584578,Conservative,NEUTRAL,0.8471011519,
bf666721-c1be-4407-b8f2-aca448c4ee38,Link,ARF,63dc620f-528a-40d2-b07a-5c4558a18961,2025-05-05 16:33:08,2025-05-05 16:43:31,Completed,543003,Ontario,Suburban (residential area near a city),All my life,Millennial (born ~1981–1996),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,"Canada is greater than the sum of its parts.  It’s a nation that accepts and celebrates different cultures while maintaining our own identity of humility, determination, and self-deprecating humour.",POSITIVE,0.9395577312,I'll type my answer instead📱,,,,"Pride - it’s not in our nature to brag, but there is a lot to be proud of in Canada.  However, we also have had a number of years of fixating on feeling shame our negatives rather than feeling proud of our positives and looking to grow and improve ",POSITIVE,0.6683109403,,,,,Environmental regeneration,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,"Completing infrastructure projects to invest in our 
national success, while not selling them off to a foreign corporation ",POSITIVE,0.9803863168,Resource and regional tensions,Political polarization,,,,,,,,,,Collaborative community projects,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Now or never - a turning point,NEUTRAL,0.6764014363,Self-reliance,NEUTRAL,0.7948438525,Self-sabotage,NEGATIVE,0.5242990851,
01a66e4c-51fc-4162-a996-88033427f3f5,Link,ARF,c6d2a8fe-fa33-453f-beba-c9d807777ec9,2025-05-05 16:33:10,2025-05-05 16:38:30,Completed,245657,Nova Scotia,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),Heritage and ancestral connections,,Regional landscape and place,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,Served in the Canadian Armed Forces.,NEUTRAL,0.9487926364,I'll type my answer instead📱,,,,Proud,POSITIVE,0.527977407,,,Embracing pluralism,,Environmental regeneration,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Embraced alternative energy.,POSITIVE,0.8862283826,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Dunno.,NEUTRAL,0.9694390893,Unity.,NEUTRAL,0.9780148268,Division.,NEUTRAL,0.9986091852,
6ad1216d-91f4-45c2-88af-3efe94d3f22d,Link,ARF,417b533e-8eec-4eca-b73f-dceecfb19e00,2025-05-05 16:35:35,2025-05-05 17:32:41,Completed,203042,Ontario,Suburban (residential area near a city),20+ years,Boomer (born ~1946–1964),Heritage and ancestral connections,,,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"I was born in Canada, and have lived here except for 7 years when I lived abroad. There are parts of the “Canadian identity” I relate to, such as the great natural wilderness and spaces we have, our sense of humbleness and politeness, the unique relationships with Indigenous communities we are fortunate to share the land with, the safety and peace of living here, the diversity of cultures that enrich all of us. However what makes me uncomfortable and less enamoured of being Canadian is the Americanisation of our culture, especially in media (TV) and the impact it’s having on our psyche. I do not relate at all to the cheapening of our culture by the fake news of Hollywood and Disney, Amazon and big box stores. I relate more closely to the European and Scandinavian culture of strict environmental and health regulations, pride of culture and language, small specialty shops and pride of family-owned businesses, highly educated citizens and emphasis on social welfare, amazing media and entertainment, excellent public transit and rail connections. Plus, I feel an affinity and connection to the countries of my ancestors’ origins: England, Scotland, Ireland and Iceland.",MIXED,0.7428168058,I'll type my answer instead📱,,,,Reliable,POSITIVE,0.9689934254,Equitable systems,,,Indigenous reconciliation and rights,Environmental regeneration,,,,,,,I'll type my answer instead📱,,,,"Canada by 2030 will surprise me by having acknowledged and met the requirements of the 94 recommendation's of the Truth & Reconciliation Commission, and are at the point of recognising the First Nations as NATIONS, on par with the National of Canada, as equal partners in decision-making. In the best way by 2030, I would expect we have mostly weaned ourselves off of fossil fuels, and have transitioned to a 95% green energy grid, utlilising our wind, solar, tidal, geothermal, and hydroelectric potential, with solar panels included on every new building, and heat pumps installed in every new building. By 2030, I would be pleasantly surprised to see the UN’s recommendation of 30% of our country’s landmass protected as national, provincial or local parks and reserves. By 2030 I would like to see proportional representation as our fair voting structure. Sorry, that was more than one sentence!",POSITIVE,0.6988299489,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,"Canada: the true North, strong, and free, with opportunities for everyone, equity and inclusion, and living in right relations with Indigenous peoples and newcomers.",POSITIVE,0.846335113,RECONCILIATION,NEUTRAL,0.9796381593,51st State war,NEUTRAL,0.9890967607,
1e3bb514-2998-4c74-87c3-1ea753f0236d,Link,ARF,076b8227-0b84-4ba6-8325-4ebe46efc445,2025-05-05 16:39:19,2025-05-05 16:52:34,Completed,331111,Quebec,Suburban (residential area near a city),20+ years,Boomer (born ~1946–1964),,,Regional landscape and place,,,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,Because I feel at home only in Canada.  I travel extensively and the feeling of bing home always hits me the closer I get to Canada from overseas or the US,NEUTRAL,0.440500319,I'll type my answer instead📱,,,,Manners,NEUTRAL,0.9984917641,Equitable systems,,Embracing pluralism,Indigenous reconciliation and rights,,,,,,,,I'll type my answer instead📱,,,,Cleared the inter provincial tariff and laws,NEUTRAL,0.6921864748,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,Proceed with caution,NEUTRAL,0.4770403802,Friendship,NEUTRAL,0.7061665058,Division,NEUTRAL,0.999542594,
59418902-76e7-47b5-ba03-e8569d8a202f,Link,ARF,3d366e40-b1ab-4c6b-9286-ea7ca11e6744,2025-05-05 16:39:29,2025-05-05 18:09:10,Completed,305470,Quebec,"Rural (small town, village, or countryside)",All my life,Boomer (born ~1946–1964),,Cultural and linguistic frameworks,,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"I used to be prouder of being Canadian, but seeing how the native and black residents are treated has me feeling ashamed",NEGATIVE,0.6020066142,I'll type my answer instead📱,,,,free,POSITIVE,0.6738501191,,Freedom and autonomy,,,Environmental regeneration,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,stop racism,NEGATIVE,0.6252331734,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,I am not sure,NEUTRAL,0.9384413362,peace,NEUTRAL,0.6599667668,separation,NEUTRAL,0.9461382031,
df293bff-b5cb-4c88-b579-04fc3a08c5d1,Link,ARF,a176fc81-14df-49e8-a8ad-dd9f832c98f7,2025-05-05 16:41:30,2025-05-05 16:48:06,Completed,383444,Manitoba,Urban (big city or downtown area),20+ years,Gen X (born ~1965–1980),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"Because I have Canadian ancestry on my mother's side of the family,born in Winkler Manitoba in the early 1900's before moving to the US",NEUTRAL,0.9935004115,I'll type my answer instead📱,,,,Delusional,NEGATIVE,0.9700949788,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,It will have given citizens(and immigrants) a universal basic income as a way to Eliminate poverty once and for all,POSITIVE,0.9604338408,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,"Never trust someone from Ottawa or Toronto if you live in the Maritimes,Prairies,or West Coast,as they do NOT have your best interests at heart",NEGATIVE,0.9431109428,Prosperity,NEUTRAL,0.9701584578,Trump,NEUTRAL,0.9979364872,
f0ea02c8-43e0-4f9b-ba68-92cd53cfcc28,Link,ARF,27c396c6-a737-4413-81bd-216e38763292,2025-05-05 16:42:19,2025-05-05 17:00:14,Completed,347134,Manitoba,"Rural (small town, village, or countryside)",All my life,Boomer (born ~1946–1964),,,,Community relationships and networks,Work and creative contributions,Belief systems and core values,,,,,,Not at all connected,I'll type my answer instead📱,,,,"There is no Canadian identity, unless you count an insane hatred of America as an identity.
Rural and urban areas are completely different. Each region of the country has differing traditions, beliefs, needs, than each of the others. The only time I’ve seen the country come together was during the truckers protest, and that touched millions, coast to coast. We will never see that again.",MIXED,0.4968849123,I'll type my answer instead📱,,,,Cheap,NEGATIVE,0.9610925317,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Completely eliminate the federal liberals.,NEGATIVE,0.7131162882,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,"Canada, the story of an unnaturally stupid and arrogant people.",NEGATIVE,0.9734251499,Separation,NEUTRAL,0.9575356841,Progressivism,NEUTRAL,0.8210356832,
